hotelName,url,coordinates,score,description,longitude,latitude,City,PopAvg5d,TempAvg5d
Provencal Holiday Home in Bormes-les-Mimosas with Terrace,https://www.booking.com/hotel/fr/villa-3-pieces-villas-jumelees.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.348528,43.149979"," 7,9 ","Situé à Bormes-les-Mimosas, à seulement 3 km de la plage de la Pointe de Gouron, le Provencal Holiday Home in Bormes-les-Mimosas with Terrace propose un hébergement avec des installations de sports...",6.348528,43.149979,Bormes les Mimosas,0.11,29.42
Boutique Holiday Home in Bormes-les-Mimosas with Pool,https://www.booking.com/hotel/fr/villa-freesia-villa-4-pieces.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.348528,43.149979",,"Situé à Bormes-les-Mimosas, à seulement 3 km de la plage de la Pointe de Gouron, le Boutique Holiday Home in Bormes-les-Mimosas with Pool propose des hébergements avec des installations de sports...",6.348528,43.149979,Bormes les Mimosas,0.11,29.42
Provencal Holiday Home in Bormes-les-Mimosas with Pool,https://www.booking.com/hotel/fr/villa-l-oranger-villa-5-pieces-piscine-privee.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.348528,43.149979",,"Situé à Bormes-les-Mimosas, le Provencal Holiday Home in Bormes-les-Mimosas with Pool propose un hébergement avec une piscine privée et une connexion Wi-Fi gratuite. ",6.348528,43.149979,Bormes les Mimosas,0.11,29.42
"Provencal house on a small holiday resort, located at only 3 km from the Mediterranean Sea",https://www.booking.com/hotel/fr/villa-l-anthemis-villa-5-pieces-piscine-commune.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.348528,43.149979",,"Situé à Bormes-les-Mimosas, à seulement 3 km de la plage de la Pointe de Gouron, le Provencal House occupe un petit complexe de vacances, à seulement 3 km de la mer Méditerranée. ",6.348528,43.149979,Bormes les Mimosas,0.11,29.42
Villa de 3 chambres a Bormes les Mimosas avec piscine privee et jardin clos a 4 km de la plage,https://www.booking.com/hotel/fr/villa-impasse-de-la-trireme.fr.html?label=gen173nr-1DCAQoggJCF3NlYXJjaF9ib3JtZXNsZXNtaW1vc2FzSA1YBGgViAEBmAENuAEYyAEN2AED6AEB-AEDiAIBqAIEuALZ0qeKBsACAdICJDM2MGEyZDZlLTQ3MjItNDY4MS04NDQxLWVkNmQyMGJmMzZkNtgCBOACAQ&sid=1b2def806149847e237c5fb5e48b69f1&dest_type=latlong&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=distance_from_search&srepoch=1632233818&srpvid=4d53646c318b001b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"6.34820614477462,43.1489129963623",,"Située à Bormes-les-Mimosas, à 4 km de la plage, la Villa with 3 bedrooms in Bormes les Mimosas possède une piscine extérieure et un jardin clos. ",6.34820614477462,43.1489129963623,Bormes les Mimosas,0.11,29.42
SOWELL HOTELS Les Chevaliers,https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35819995221902,43.2110324447747"," 8,2 ","Situé à Carcassonne, à 2 minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. ",2.35819995221902,43.2110324447747,Carcassonne,0.13,29.25
Hotel Espace Cite,https://www.booking.com/hotel/fr/inter-espace-cite.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36776024103165,43.2083546950589"," 8,6 ","Doté d'une connexion Wi-Fi gratuite, l'Hotel Espace Cite est installé à seulement 200 mètres du centre-ville médiéval de Carcassonne et à 500 mètres du canal du Midi, deux sites classés au patrimoine...",2.36776024103165,43.2083546950589,Carcassonne,0.13,29.25
Domaine Le Couvent,https://www.booking.com/hotel/fr/le-couvent-carcassonne.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.28648796677589,43.2162620703499"," 9,3 ","La propriété du Couvent propose deux villas à Grèzes, à 10 minutes de route de Carcassonne. L'une des villas est un ancien couvent et l'autre un ancien presbytère. ",2.28648796677589,43.2162620703499,Carcassonne,0.13,29.25
La Rapière,https://www.booking.com/hotel/fr/la-rapia-re.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36704409122467,43.2082373962379"," 8,5 ","Située juste à l'extérieur des remparts, la maison d'hôtes La Rapière vous accueille à seulement 150 mètres de la ville médiévale de Carcassonne et à 15 minutes à pied du centre-ville. ",2.36704409122467,43.2082373962379,Carcassonne,0.13,29.25
Best Western Plus Le Donjon - Cœur de La Cité Médiévale,https://www.booking.com/hotel/fr/bestwesternledonjon.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36363366246223,43.2064642015836"," 8,4 ","Installé au cœur de la cité médiévale de Carcassonne et entouré par les remparts de la ville, le Best Western Plus Le Donjon - Cœur de La Cité Médiévale possède un restaurant-bar et se compose de 3...",2.36363366246223,43.2064642015836,Carcassonne,0.13,29.25
Mercure Carcassonne Porte De La Cité,https://www.booking.com/hotel/fr/carcassonne-porte-de-la-cite.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36981213092804,43.2071641015518"," 8,2 ","Offrant une vue sur les remparts de la ville, le Mercure Carcassonne Porte De La Cité est situé à seulement 4 minutes à pied du quartier médiéval de Carcassonne. ",2.36981213092804,43.2071641015518,Carcassonne,0.13,29.25
ibis Carcassonne Centre - La Cité,https://www.booking.com/hotel/fr/ibis-carcassonne-centre.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35732913017273,43.211570549862"," 7,7 ",L'ibis Carcassonne Centre bénéficie d'un emplacement idéal à 1 km de la gare de Carcassonne et à seulement 800 mètres du cœur médiéval de la ville. ,2.35732913017273,43.211570549862,Carcassonne,0.13,29.25
Kyriad Carcassonne - Aéroport,https://www.booking.com/hotel/fr/kyriad-carcassonne-ouest-la-cita-c-xml.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.31263145804405,43.2079578331387"," 8,0 ","Le Kyriad Carcassonne – Aéroport est situé à Carcassonne, à moins de 10 minutes en voiture du centre-ville et de la cité médiévale. ",2.31263145804405,43.2079578331387,Carcassonne,0.13,29.25
GOOD KNIGHT,https://www.booking.com/hotel/fr/good-knight.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.366914,43.207746"," 9,0 ","Situé à 5 mètres du château de Carcassonne et à 2,4 km de la cathédrale de Carcassonne, le Good Knight propose des hébergements avec un jardin, un parking privé et une terrasse. ",2.366914,43.207746,Carcassonne,0.13,29.25
Hôtel Central,https://www.booking.com/hotel/fr/central-carcassonne.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35457181930542,43.2139593608102"," 7,4 ","L'Hôtel Central propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite à Carcassonne, à respectivement 5 et 20 minutes de marche du canal du Midi et du centre-ville médiéval. ",2.35457181930542,43.2139593608102,Carcassonne,0.13,29.25
Adonis Carcassonne,https://www.booking.com/hotel/fr/adonis-la-barbacane.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36022029199603,43.204783779011"," 7,8 ","L'Adonis Carcassonne vous accueille au pied du centre historique de Carcassonne, à seulement 350 mètres de la ville médiévale. Vous bénéficierez d'une connexion Wi-Fi gratuite. ",2.36022029199603,43.204783779011,Carcassonne,0.13,29.25
Ecuries Sainte Croix,https://www.booking.com/hotel/fr/ecuries-sainte-croix.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.38151449580073,43.1932086728096"," 8,9 ","L'Ecuries Sainte Croix est une maison de style champêtre située sur un terrain de 1 hectare, à 3 km de la ville médiévale de Carcassonne. Ce Bed & Breakfast propose un jardin avec une terrasse...",2.38151449580073,43.1932086728096,Carcassonne,0.13,29.25
Les Florentines,https://www.booking.com/hotel/fr/les-florentines-.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36376106739044,43.2093497709828"," 8,5 ","Cette maison d'hôtes vous accueille à 200 mètres de l'entrée principale de la cité médiévale de Carcassonne, dans le Languedoc-Roussillon. ",2.36376106739044,43.2093497709828,Carcassonne,0.13,29.25
Hotel du Roi & Spa by SOWELL COLLECTION,https://www.booking.com/hotel/fr/soleilvacances-du-roi.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.357769,43.21085"," 8,0 ","Doté d'un bar et d'un jardin, l'Hotel du Roi & Spa by SOWELL COLLECTION vous attend à Carcassonne, à 700 mètres de la Maison des Mémoires et à 1,5 km de la cathédrale de Carcassonne. ",2.357769,43.21085,Carcassonne,0.13,29.25
Aude Cité-City,https://www.booking.com/hotel/fr/aude-cite-city.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35815443128286,43.2135353259387"," 9,3 ","Situé à Carcassonne, à moins de 600 mètres de la cathédrale et à 2,7 km de la zone commerciale du Pont Rouge, l'Aude Cité-City propose un hébergement avec connexion Wi-Fi gratuite. ",2.35815443128286,43.2135353259387,Carcassonne,0.13,29.25
Brit Hotel Bosquet Carcassonne Cité,https://www.booking.com/hotel/fr/brit-bosquet-carcassonne.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.3836912214756,43.2063077982583"," 8,1 ","Le Brit Hôtel Bosquet Carcassonne est situé à 1,5 km de la cité médiévale de Carcassonne, un site classé au patrimoine mondial de l'UNESCO. Vous bénéficierez gratuitement d’une connexion Wi-Fi. ",2.3836912214756,43.2063077982583,Carcassonne,0.13,29.25
Hôtel l'Aragon,https://www.booking.com/hotel/fr/l-aragon.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36734718084335,43.2077994786468"," 8,6 ","Situé à seulement 50 mètres du centre historique de Carcassonne dans l'Aude, l'hôtel l'Aragon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, un parking privé accessible sans frais...",2.36734718084335,43.2077994786468,Carcassonne,0.13,29.25
"The Originals City, Hôtel Pont Rouge (ex inter-hôtel), Carcassonne",https://www.booking.com/hotel/fr/balladins-carcassonne.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36871242523193,43.2338305619174"," 8,2 ","Situé à 10 minutes de route de l'aéroport de Carcassonne et à 5 km de la partie médiévale de la ville, l'établissement The Originals City, Hôtel Pont Rouge, Carcassonne propose une réception ouverte...",2.36871242523193,43.2338305619174,Carcassonne,0.13,29.25
Hotel Astoria,https://www.booking.com/hotel/fr/astoria-carcassonne.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35417351126671,43.2175541298938"," 8,2 ","L’Hôtel Astoria est, idéalement, situé dans le centre de Carcassonne, à 150 mètres de la gare ferroviaire, de la navette pour l’aéroport, et à 20 minutes à pied de la cité médiévale. ",2.35417351126671,43.2175541298938,Carcassonne,0.13,29.25
Le Couvent - Hostel,https://www.booking.com/hotel/fr/le-couvent-hostel.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.35151,43.214885"," 8,5 ","Situé à Carcassonne, à moins de 300 mètres du Mémoire (Maison des Mémoires), l'établissement Le Couvent - Hostel propose un service d'enregistrement et de départ rapides, des chambres non-fumeurs, un...",2.35151,43.214885,Carcassonne,0.13,29.25
Carcassonne Townhouse,https://www.booking.com/hotel/fr/carcassonne-townhouse.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.356905,43.209841"," 9,5 ","Proposant un service de prêt de vélos, le Carcassonne Townhouse est situé à 1,1 km de la Cité Médiévale et à 800 mètres de la place Carnot ainsi que des boutiques et des restaurants. ",2.356905,43.209841,Carcassonne,0.13,29.25
Hôtel Montmorency & Spa,https://www.booking.com/hotel/fr/montmorency.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36708700656891,43.2070663506421"," 8,5 ","Situé à 30 mètres de l'entrée de la cité médiévale de Carcassonne, l'Hôtel Montmorency propose une connexion Wi-Fi gratuite, une piscine extérieure et un jacuzzi. ",2.36708700656891,43.2070663506421,Carcassonne,0.13,29.25
Hotel Du Pont Vieux,https://www.booking.com/hotel/fr/du-pont-vieux.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.36179769039154,43.2090506634233"," 9,1 ","Idéalement situé au pied de la ville fortifiée de Carcassonne, l'Hotel Du Pont Vieux occupe un superbe bâtiment du XVIIIe siècle. ",2.36179769039154,43.2090506634233,Carcassonne,0.13,29.25
B&B Les chambres d'Aimé,https://www.booking.com/hotel/fr/les-chambres-d-39-aime.fr.html?label=gen173nr-1DCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoFYgBAZgBDbgBGMgBDdgBA-gBAfgBA4gCAagCBLgC29KnigbAAgHSAiRhMmNkMDQ1Yy03MzUwLTQyOGUtOWY0Mi05MTk0MjM2MTVjMGTYAgTgAgE&sid=4d6a98b80bc29750fc852354921769b9&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1632233819&srpvid=eeac646d6f6b0207&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"2.34989530000007,43.21183"," 9,5 ","Doté d'une connexion Wi-Fi gratuite, l'établissement Les chambres d'Aimé est une maison datant du XIXe siècle entièrement restaurée située à Carcassonne, à 20 minutes de marche de la Cité de...",2.34989530000007,43.21183,Carcassonne,0.13,29.25
